Insertion_age	Family	Specie
1.84	RLG	O. barthii
3.26	RLG	O. barthii
2.14	RLG	O. barthii
0.78	RLG	O. barthii
0.21	RLG	O. barthii
1	RLG	O. barthii
2.83	RLG	O. barthii
2.49	RLG	O. barthii
1.22	RLG	O. barthii
2.36	RLG	O. barthii
2.15	RLG	O. barthii
1.18	RLG	O. barthii
2.42	RLG	O. barthii
2.63	RLG	O. barthii
1.84	RLG	O. barthii
0.59	RLG	O. barthii
1.1	RLG	O. barthii
1.09	RLG	O. barthii
1.39	RLG	O. barthii
1.07	RLG	O. barthii
2.75	RLG	O. barthii
0.94	RLG	O. barthii
1.07	RLG	O. barthii
1.2	RLG	O. barthii
0.94	RLG	O. barthii
1.51	RLG	O. barthii
1.15	RLG	O. barthii
1.43	RLG	O. barthii
1.31	RLG	O. barthii
2.85	RLG	O. barthii
1.4	RLG	O. barthii
1.87	RLG	O. barthii
1.49	RLG	O. barthii
1.35	RLG	O. barthii
0.88	RLG	O. barthii
1.54	RLG	O. barthii
0.45	RLG	O. barthii
1	RLG	O. barthii
2.05	RLG	O. barthii
2.14	RLG	O. barthii
0.99	RLG	O. barthii
1.39	RLG	O. barthii
0.56	RLG	O. barthii
1.78	RLG	O. barthii
1.59	RLG	O. barthii
2.37	RLG	O. barthii
1.7	RLG	O. barthii
1.2	RLG	O. barthii
1.29	RLG	O. barthii
2.7	RLG	O. barthii
0.66	RLG	O. barthii
1.13	RLG	O. barthii
0.18	RLG	O. barthii
1.56	RLG	O. barthii
0.65	RLG	O. barthii
2.17	RLG	O. barthii
2.19	RLG	O. barthii
1.89	RLG	O. barthii
0.46	RLG	O. barthii
1.44	RLG	O. barthii
0.82	RLG	O. barthii
0.93	RLG	O. barthii
0.36	RLG	O. barthii
1.31	RLG	O. barthii
1.63	RLG	O. barthii
0.63	RLG	O. barthii
1.29	RLG	O. barthii
1.15	RLG	O. barthii
2.6	RLG	O. barthii
1.3	RLG	O. barthii
1.17	RLG	O. barthii
1.74	RLG	O. barthii
1.06	RLG	O. barthii
0.9	RLG	O. barthii
1.66	RLG	O. barthii
0.7	RLG	O. barthii
2.63	RLG	O. barthii
0.58	RLG	O. barthii
0.69	RLG	O. barthii
2.06	RLG	O. barthii
2.05	RLG	O. barthii
1.68	RLG	O. barthii
1.89	RLG	O. barthii
0.67	RLG	O. barthii
1.44	RLG	O. barthii
1.08	RLG	O. barthii
1.01	RLG	O. barthii
1.62	RLG	O. barthii
1.55	RLG	O. barthii
0.52	RLG	O. barthii
1.67	RLG	O. barthii
1.04	RLG	O. barthii
1.83	RLG	O. barthii
1.06	RLG	O. barthii
1.01	RLG	O. barthii
2.53	RLG	O. brachyantha
1.84	RLG	O. brachyantha
1.71	RLG	O. brachyantha
2.41	RLG	O. brachyantha
2.27	RLG	O. brachyantha
2.23	RLG	O. brachyantha
2.09	RLG	O. brachyantha
1.67	RLG	O. brachyantha
2.3	RLG	O. brachyantha
2.46	RLG	O. brachyantha
2.26	RLG	O. brachyantha
2.24	RLG	O. brachyantha
2.84	RLG	O. brachyantha
0.39	RLG	O. brachyantha
1.91	RLG	O. brachyantha
2.48	RLG	O. brachyantha
2.08	RLG	O. brachyantha
1.51	RLG	O. brachyantha
2.6	RLG	O. brachyantha
2.37	RLG	O. brachyantha
3.64	RLG	O. brachyantha
2.28	RLG	O. brachyantha
2.61	RLG	O. brachyantha
2.6	RLG	O. brachyantha
2.26	RLG	O. brachyantha
2.17	RLG	O. brachyantha
3.01	RLG	O. brachyantha
1.53	RLG	O. brachyantha
2.32	RLG	O. brachyantha
3.59	RLG	O. brachyantha
2.94	RLG	O. brachyantha
1.15	RLG	O. brachyantha
2.12	RLG	O. brachyantha
0.29	RLG	O. brachyantha
1.65	RLG	O. brachyantha
1.23	RLG	O. brachyantha
1.2	RLG	O. brachyantha
0.78	RLG	O. brachyantha
1.79	RLG	O. brachyantha
2.78	RLG	O. brachyantha
0.3	RLG	O. brachyantha
2.75	RLG	O. brachyantha
3.01	RLG	O. brachyantha
1.3	RLG	O. brachyantha
0.26	RLG	O. brachyantha
1.43	RLG	O. brachyantha
0.12	RLG	O. brachyantha
4.31	RLG	O. brachyantha
2.87	RLG	O. brachyantha
0.67	RLG	O. brachyantha
3.04	RLG	O. brachyantha
2.35	RLG	O. brachyantha
1.23	RLG	O. brachyantha
1.16	RLG	O. brachyantha
1.41	RLG	O. brachyantha
2.53	RLG	O. brachyantha
3.58	RLG	O. brachyantha
2.91	RLG	O. brachyantha
2.38	RLG	O. brachyantha
2.68	RLG	O. brachyantha
2.53	RLG	O. brachyantha
1.42	RLG	O. brachyantha
1.11	RLG	O. brachyantha
2.09	RLG	O. brachyantha
2.36	RLG	O. brachyantha
1.35	RLG	O. brachyantha
4.52	RLG	O. brachyantha
0.06	RLG	O. brachyantha
0.24	RLG	O. brachyantha
2.19	RLG	O. brachyantha
0.86	RLG	O. brachyantha
3.66	RLG	O. brachyantha
1.56	RLG	O. brachyantha
0.82	RLG	O. brachyantha
1.06	RLG	O. brachyantha
3.19	RLG	O. brachyantha
1.72	RLG	O. brachyantha
2.01	RLG	O. brachyantha
2.21	RLG	O. brachyantha
0.28	RLG	O. brachyantha
0	RLG	O. brachyantha
2.12	RLG	O. brachyantha
3.1	RLG	O. brachyantha
2.77	RLG	O. brachyantha
2.34	RLG	O. brachyantha
1.37	RLG	O. brachyantha
1.61	RLG	O. brachyantha
2.8	RLG	O. brachyantha
0.59	RLG	O. brachyantha
3.72	RLG	O. brachyantha
1.05	RLG	O. brachyantha
1.19	RLG	O. brachyantha
2.26	RLG	O. brachyantha
1.76	RLG	O. brachyantha
1.35	RLG	O. brachyantha
2.33	RLG	O. brachyantha
1.87	RLG	O. brachyantha
2.01	RLG	O. brachyantha
1.54	RLG	O. brachyantha
2.09	RLG	O. brachyantha
0	RLG	O. brachyantha
3.43	RLG	O. brachyantha
2.17	RLG	O. brachyantha
4.13	RLG	O. brachyantha
0.36	RLG	O. brachyantha
3.1	RLG	O. brachyantha
2.45	RLG	O. brachyantha
0.71	RLG	O. brachyantha
3.47	RLG	O. brachyantha
3.06	RLG	O. brachyantha
2.19	RLG	O. brachyantha
1.17	RLG	O. brachyantha
0.09	RLG	O. brachyantha
1.72	RLG	O. brachyantha
2.55	RLG	O. brachyantha
3.76	RLG	O. brachyantha
1.8	RLG	O. brachyantha
2.15	RLG	O. brachyantha
1.83	RLG	O. brachyantha
1.34	RLG	O. brachyantha
2.26	RLG	O. brachyantha
3.06	RLG	O. brachyantha
2.4	RLG	O. brachyantha
0.83	RLG	O. brachyantha
3.19	RLG	O. brachyantha
2.04	RLG	O. brachyantha
2.07	RLG	O. brachyantha
1.72	RLG	O. brachyantha
2.27	RLG	O. brachyantha
3	RLG	O. brachyantha
2.73	RLG	O. brachyantha
1.79	RLG	O. brachyantha
2.89	RLG	O. brachyantha
2.21	RLG	O. brachyantha
3.06	RLG	O. brachyantha
2.55	RLG	O. brachyantha
2.85	RLG	O. brachyantha
2.58	RLG	O. brachyantha
2.24	RLG	O. brachyantha
2.77	RLG	O. brachyantha
2.11	RLG	O. brachyantha
2.76	RLG	O. brachyantha
1.01	RLG	O. glaberrima
1.04	RLG	O. glaberrima
0.65	RLG	O. glaberrima
1.23	RLG	O. glaberrima
1.21	RLG	O. glaberrima
1.25	RLG	O. glaberrima
1.2	RLG	O. glaberrima
1.01	RLG	O. glaberrima
1.53	RLG	O. glaberrima
1.38	RLG	O. glaberrima
1.55	RLG	O. glaberrima
1.92	RLG	O. glaberrima
1.6	RLG	O. glaberrima
1.82	RLG	O. glaberrima
1.58	RLG	O. glaberrima
1.44	RLG	O. glaberrima
1.31	RLG	O. glaberrima
1.74	RLG	O. glaberrima
2.2	RLG	O. glaberrima
1.58	RLG	O. glaberrima
3.42	RLG	O. glaberrima
2.35	RLG	O. glaberrima
1.1	RLG	O. glaberrima
1.24	RLG	O. glaberrima
1.15	RLG	O. glaberrima
1.48	RLG	O. glaberrima
1.58	RLG	O. glaberrima
1.81	RLG	O. glaberrima
1.79	RLG	O. glaberrima
1.57	RLG	O. glaberrima
0.56	RLG	O. glaberrima
1.11	RLG	O. glaberrima
1.27	RLG	O. glaberrima
0.97	RLG	O. glaberrima
0.45	RLG	O. glaberrima
0	RLG	O. glaberrima
0.26	RLG	O. glaberrima
0.88	RLG	O. glaberrima
1.23	RLG	O. glaberrima
1.16	RLG	O. glaberrima
1.42	RLG	O. glaberrima
1.16	RLG	O. glaberrima
1.42	RLG	O. glaberrima
0.83	RLG	O. glaberrima
1	RLG	O. glaberrima
1.57	RLG	O. glaberrima
1.34	RLG	O. glaberrima
0.67	RLG	O. glaberrima
1.77	RLG	O. glaberrima
1.14	RLG	O. glaberrima
0.93	RLG	O. glaberrima
0.96	RLG	O. glaberrima
1.21	RLG	O. glaberrima
1.47	RLG	O. glaberrima
1.27	RLG	O. glaberrima
1.07	RLG	O. glaberrima
0.91	RLG	O. glaberrima
1.37	RLG	O. glaberrima
1.17	RLG	O. glaberrima
1.95	RLG	O. glaberrima
1.56	RLG	O. glaberrima
1.97	RLG	O. glaberrima
0.39	RLG	O. glaberrima
1.29	RLG	O. glaberrima
0.96	RLG	O. glaberrima
0.81	RLG	O. glaberrima
1.52	RLG	O. glaberrima
1.11	RLG	O. glaberrima
0.88	RLG	O. glaberrima
1.51	RLG	O. glaberrima
0.82	RLG	O. glaberrima
1.28	RLG	O. glaberrima
1.64	RLG	O. glaberrima
1.36	RLG	O. glaberrima
0.92	RLG	O. glaberrima
1.15	RLG	O. glaberrima
0.83	RLG	O. glaberrima
0.69	RLG	O. glaberrima
0.96	RLG	O. glaberrima
1.94	RLG	O. glaberrima
0.97	RLG	O. glaberrima
1.08	RLG	O. glaberrima
0.45	RLG	O. glaberrima
0.56	RLG	O. glaberrima
1.42	RLG	O. glaberrima
1.12	RLG	O. glaberrima
0.9	RLG	O. glaberrima
0.47	RLG	O. glaberrima
0.87	RLG	O. glaberrima
1.09	RLG	O. glaberrima
1.76	RLG	O. glaberrima
2.19	RLG	O. glaberrima
1.76	RLG	O. glaberrima
1.65	RLG	O. glaberrima
1.1	RLG	O. glaberrima
3.12	RLG	O. glaberrima
1.85	RLG	O. glaberrima
0.66	RLG	O. glaberrima
1.4	RLG	O. glaberrima
1.1	RLG	O. glaberrima
2.02	RLG	O. glaberrima
0.31	RLG	O. glaberrima
2.14	RLG	O. glaberrima
1.93	RLG	O. glaberrima
1.89	RLG	O. glaberrima
2.37	RLG	O. glaberrima
1.55	RLG	O. glaberrima
1.47	RLG	O. glaberrima
1.96	RLG	O. glaberrima
0.67	RLG	O. glaberrima
1.38	RLG	O. glaberrima
0.58	RLG	O. glaberrima
1.12	RLG	O. glaberrima
1.65	RLG	O. glaberrima
1	RLG	O. glaberrima
0.86	RLG	O. glaberrima
1.12	RLG	O. glaberrima
1.59	RLG	O. glaberrima
1.58	RLG	O. glaberrima
1.09	RLG	O. glaberrima
0.42	RLG	O. glaberrima
0.55	RLG	O. glaberrima
1.44	RLG	O. glaberrima
1.94	RLG	O. glaberrima
0.71	RLG	O. glaberrima
0.79	RLG	O. glaberrima
0.75	RLG	O. glaberrima
0.96	RLG	O. glaberrima
1.59	RLG	O. glaberrima
0.79	RLG	O. glaberrima
0.07	RLG	O. glaberrima
0	RLG	O. glaberrima
0.73	RLG	O. glaberrima
1.73	RLG	O. glaberrima
1.19	RLG	O. glaberrima
0.67	RLG	O. glaberrima
1.52	RLG	O. glaberrima
0.74	RLG	O. glaberrima
1.02	RLG	O. glaberrima
1.41	RLG	O. glaberrima
0.98	RLG	O. glaberrima
1.8	RLG	O. glaberrima
3.18	RLG	O. glaberrima
0.51	RLG	O. glaberrima
2.33	RLG	O. glaberrima
1.62	RLG	O. glaberrima
0.37	RLG	O. glaberrima
0.52	RLG	O. glaberrima
2.21	RLG	O. glaberrima
2.24	RLG	O. glaberrima
1.1	RLG	O. glaberrima
2.3	RLG	O. glaberrima
1.33	RLG	O. glaberrima
1.74	RLG	O. glaberrima
1.63	RLG	O. glaberrima
1.62	RLG	O. glaberrima
1.45	RLG	O. glaberrima
3.25	RLG	O. glaberrima
2.3	RLG	O. glaberrima
1.43	RLG	O. glaberrima
1.68	RLG	O. glaberrima
0.95	RLG	O. glaberrima
1.86	RLG	O. glaberrima
1.83	RLG	O. glaberrima
1.56	RLG	O. glaberrima
2.3	RLG	O. glaberrima
3.12	RLG	O. glaberrima
1.86	RLG	O. glaberrima
1.29	RLG	O. glaberrima
1.04	RLG	O. glaberrima
1.09	RLG	O. glaberrima
1.78	RLG	O. glaberrima
1.11	RLG	O. glaberrima
1.86	RLG	O. glaberrima
1.95	RLG	O. glaberrima
1.41	RLG	O. glaberrima
2.06	RLG	O. glaberrima
1.23	RLG	O. glaberrima
1.37	RLG	O. glaberrima
0.8	RLG	O. glaberrima
1.96	RLG	O. glaberrima
1.28	RLG	O. glaberrima
0.88	RLG	O. glaberrima
2.71	RLG	O. glaberrima
1.52	RLG	O. glaberrima
2.31	RLG	O. glaberrima
2.14	RLG	O. glaberrima
1.68	RLG	O. glaberrima
1.27	RLG	O. glaberrima
1.35	RLG	O. glaberrima
0.78	RLG	O. glaberrima
1.43	RLG	O. glaberrima
2.55	RLG	O. glaberrima
1.94	RLG	O. glaberrima
1.72	RLG	O. glaberrima
2	RLG	O. glaberrima
3.47	RLG	O. glaberrima
1.72	RLG	O. glaberrima
2.84	RLG	O. glaberrima
2.37	RLG	O. glaberrima
2.67	RLG	O. glaberrima
2	RLG	O. glaberrima
1.83	RLG	O. glaberrima
1.35	RLG	O. glaberrima
1.85	RLG	O. glaberrima
0.83	RLG	O. glaberrima
1.7	RLG	O. glaberrima
1.38	RLG	O. glaberrima
0.15	RLG	O. glaberrima
0.68	RLG	O. glaberrima
0.93	RLG	O. glaberrima
1.5	RLG	O. glaberrima
1.55	RLG	O. glaberrima
1.7	RLG	O. glaberrima
1.77	RLG	O. glaberrima
1.05	RLG	O. glaberrima
2.12	RLG	O. glaberrima
1.85	RLG	O. glaberrima
2.26	RLG	O. glaberrima
0.46	RLG	O. glaberrima
1.74	RLG	O. glaberrima
1.41	RLG	O. glaberrima
1.54	RLG	O. glaberrima
2.26	RLG	O. glaberrima
1.43	RLG	O. glaberrima
1.3	RLG	O. glaberrima
2.64	RLG	O. glaberrima
3.06	RLG	O. glaberrima
1.88	RLG	O. glaberrima
1.72	RLG	O. glaberrima
2.26	RLG	O. glaberrima
2.57	RLG	O. glaberrima
2.33	RLG	O. glaberrima
1.15	RLG	O. glaberrima
1.92	RLG	O. glaberrima
3.24	RLG	O. glaberrima
0.56	RLG	O. glaberrima
2.45	RLG	O. glaberrima
0.24	RLG	O. glaberrima
2.1	RLG	O. glaberrima
1.11	RLG	O. glaberrima
0.99	RLG	O. glaberrima
1.67	RLG	O. glaberrima
2.09	RLG	O. glaberrima
0.83	RLG	O. glaberrima
1.09	RLG	O. glaberrima
1.56	RLG	O. glaberrima
1.33	RLG	O. glaberrima
1.18	RLG	O. glaberrima
1.16	RLG	O. glaberrima
1.37	RLG	O. glaberrima
1.38	RLG	O. glaberrima
1.16	RLG	O. glaberrima
1.88	RLG	O. glaberrima
1.18	RLG	O. glaberrima
0.9	RLG	O. glaberrima
1.31	RLG	O. glaberrima
0.9	RLG	O. glaberrima
1.64	RLG	O. glaberrima
2.05	RLG	O. glaberrima
2.52	RLG	O. glaberrima
2.06	RLG	O. glaberrima
1.4	RLG	O. glaberrima
2.07	RLG	O. glaberrima
1.29	RLG	O. glaberrima
1.37	RLG	O. glaberrima
1.67	RLG	O. glaberrima
1.65	RLG	O. glaberrima
1.47	RLG	O. glaberrima
1.54	RLG	O. glaberrima
1.17	RLG	O. glaberrima
0.75	RLG	O. glaberrima
1.75	RLG	O. glaberrima
1.22	RLG	O. glaberrima
1.21	RLG	O. glaberrima
1.1	RLG	O. glaberrima
1.74	RLG	O. glaberrima
2.47	RLG	O. glaberrima
0.71	RLG	O. glaberrima
1.37	RLG	O. glaberrima
0.81	RLG	O. glaberrima
1.6	RLG	O. glaberrima
1.18	RLG	O. glaberrima
1.63	RLG	O. glaberrima
0.97	RLG	O. glaberrima
1.68	RLG	O. glaberrima
0.83	RLG	O. glaberrima
1.12	RLG	O. glaberrima
0.85	RLG	O. glaberrima
2.1	RLG	O. glaberrima
2.16	RLG	O. glaberrima
1.21	RLG	O. glaberrima
0.89	RLG	O. glaberrima
0.9	RLG	O. glaberrima
1	RLG	O. glaberrima
2.02	RLG	O. glaberrima
1.35	RLG	O. glaberrima
1.24	RLG	O. glaberrima
1.68	RLG	O. glaberrima
1.64	RLG	O. glaberrima
1.23	RLG	O. glaberrima
1.02	RLG	O. glaberrima
0.96	RLG	O. glaberrima
0.68	RLG	O. glaberrima
1.67	RLG	O. glaberrima
1.5	RLG	O. glaberrima
1.28	RLG	O. glaberrima
1.38	RLG	O. glaberrima
0.91	RLG	O. glaberrima
1.02	RLG	O. glaberrima
1.46	RLG	O. glaberrima
1.87	RLG	O. glaberrima
1.62	RLG	O. glaberrima
1.32	RLG	O. glaberrima
1.63	RLG	O. glaberrima
1.17	RLG	O. glaberrima
0.75	RLG	O. glaberrima
1.95	RLG	O. glaberrima
1.72	RLG	O. glaberrima
1.31	RLG	O. glaberrima
1.14	RLG	O. glaberrima
1.33	RLG	O. glaberrima
1.04	RLG	O. glaberrima
1.5	RLG	O. glaberrima
1.85	RLG	O. glaberrima
1.33	RLG	O. glaberrima
1.05	RLG	O. glaberrima
1.25	RLG	O. glaberrima
0.82	RLG	O. glaberrima
1.04	RLG	O. glaberrima
0.58	RLG	O. glaberrima
1.59	RLG	O. glaberrima
1.33	RLG	O. glaberrima
2.31	RLG	O. glaberrima
1.11	RLG	O. glaberrima
0.93	RLG	O. glaberrima
2.49	RLG	O. glaberrima
2.08	RLG	O. glaberrima
2.19	RLG	O. glaberrima
0.82	RLG	O. glaberrima
0.99	RLG	O. glaberrima
1.02	RLG	O. glaberrima
0.96	RLG	O. glaberrima
0.68	RLG	O. glaberrima
1.31	RLG	O. glaberrima
1.3	RLG	O. glaberrima
2.52	RLG	O. glaberrima
0.46	RLG	O. glaberrima
1.33	RLG	O. glaberrima
3.23	RLG	O. glaberrima
2.83	RLG	O. glaberrima
2.39	RLG	O. glaberrima
1.8	RLG	O. glaberrima
0.7	RLG	O. glaberrima
0.81	RLG	O. glaberrima
1.72	RLG	O. glaberrima
1.12	RLG	O. glaberrima
1.88	RLG	O. glaberrima
1.11	RLG	O. glaberrima
1.74	RLG	O. glaberrima
1.07	RLG	O. glaberrima
1.39	RLG	O. glaberrima
1.52	RLG	O. glaberrima
1.34	RLG	O. glaberrima
1.37	RLG	O. glaberrima
1.33	RLG	O. glaberrima
1.47	RLG	O. glaberrima
0.92	RLG	O. glaberrima
1.51	RLG	O. glaberrima
1.06	RLG	O. glaberrima
1.2	RLG	O. glaberrima
1.36	RLG	O. glaberrima
1.15	RLG	O. glaberrima
2.83	RLG	O. glaberrima
1.27	RLG	O. glaberrima
0.37	RLG	O. glaberrima
0.67	RLG	O. glaberrima
1.8	RLG	O. glaberrima
1.62	RLG	O. glaberrima
1.66	RLG	O. glaberrima
3.32	RLG	O. glaberrima
1.74	RLG	O. glaberrima
1.48	RLG	O. glaberrima
1.58	RLG	O. glaberrima
1.89	RLG	O. glaberrima
1.89	RLG	O. glaberrima
1	RLG	O. glaberrima
1.4	RLG	O. glaberrima
0.62	RLG	O. glaberrima
1.82	RLG	O. glaberrima
1.38	RLG	O. glaberrima
2.11	RLG	O. glaberrima
1.26	RLG	O. glaberrima
1.94	RLG	O. glaberrima
1.39	RLG	O. glaberrima
1	RLG	O. glaberrima
1.75	RLG	O. glaberrima
2.24	RLG	O. glaberrima
2.72	RLG	O. glaberrima
3.06	RLG	O. glaberrima
2.29	RLG	O. glaberrima
1.7	RLG	O. glaberrima
1.31	RLG	O. glaberrima
0.72	RLG	O. glaberrima
1.51	RLG	O. glaberrima
1.81	RLG	O. glaberrima
1.4	RLG	O. glaberrima
3.68	RLG	O. glaberrima
1.51	RLG	O. glaberrima
0.95	RLG	O. glaberrima
0.71	RLG	O. glaberrima
0.91	RLG	O. glaberrima
1.17	RLG	O. glaberrima
0.91	RLG	O. glaberrima
0.61	RLG	O. glaberrima
0.71	RLG	O. glaberrima
2.02	RLG	O. glaberrima
1.85	RLG	O. glaberrima
0.31	RLG	O. glaberrima
1.58	RLG	O. glaberrima
0.91	RLG	O. glaberrima
0.68	RLG	O. glaberrima
1.55	RLG	O. glaberrima
1.13	RLG	O. glaberrima
0.82	RLG	O. glaberrima
0.71	RLG	O. glaberrima
0.78	RLG	O. glaberrima
1.19	RLG	O. glaberrima
0.41	RLG	O. glaberrima
1.01	RLG	O. glaberrima
1.08	RLG	O. glaberrima
1.43	RLG	O. glaberrima
0.5	RLG	O. glaberrima
1.49	RLG	O. glaberrima
1.14	RLG	O. glaberrima
1.4	RLG	O. glaberrima
1.03	RLG	O. glaberrima
0.62	RLG	O. glaberrima
0.81	RLG	O. glaberrima
0.89	RLG	O. glaberrima
1.21	RLG	O. glaberrima
2.08	RLG	O. glaberrima
0.81	RLG	O. glaberrima
0.6	RLG	O. glaberrima
1.25	RLG	O. glaberrima
0.85	RLG	O. glaberrima
2.22	RLG	O. glaberrima
1.54	RLG	O. glaberrima
1.32	RLG	O. glaberrima
0.81	RLG	O. glaberrima
0.81	RLG	O. glaberrima
1.32	RLG	O. glaberrima
0.51	RLG	O. glaberrima
0.91	RLG	O. glaberrima
0.48	RLG	O. glaberrima
1.51	RLG	O. glaberrima
0.91	RLG	O. glaberrima
0.61	RLG	O. glaberrima
1.82	RLG	O. glaberrima
0.61	RLG	O. glaberrima
1.22	RLG	O. glaberrima
1.34	RLG	O. glaberrima
1.42	RLG	O. glaberrima
0.62	RLG	O. glaberrima
0.91	RLG	O. glaberrima
1.03	RLG	O. glaberrima
0.63	RLG	O. glaberrima
1.72	RLG	O. glaberrima
1.17	RLG	O. glaberrima
0.61	RLG	O. glaberrima
1.98	RLG	O. glaberrima
2.06	RLG	O. glaberrima
0.93	RLG	O. glaberrima
1.69	RLG	O. glaberrima
1.23	RLG	O. glaberrima
1.01	RLG	O. glaberrima
1.01	RLG	O. glaberrima
0.76	RLG	O. glaberrima
1.35	RLG	O. glaberrima
1.39	RLG	O. glaberrima
0.93	RLG	O. glaberrima
1.02	RLG	O. glaberrima
0.84	RLG	O. glaberrima
1.18	RLG	O. glaberrima
1.5	RLG	O. glaberrima
0.95	RLG	O. glaberrima
1.57	RLG	O. glaberrima
0.83	RLG	O. glaberrima
1.02	RLG	O. glaberrima
0.85	RLG	O. glaberrima
0.97	RLG	O. glaberrima
2.14	RLG	O. glaberrima
1.01	RLG	O. glaberrima
0.3	RLG	O. glaberrima
2.01	RLG	O. glaberrima
1.55	RLG	O. glaberrima
1.01	RLG	O. glaberrima
0.81	RLG	O. glaberrima
2.07	RLG	O. glaberrima
1.31	RLG	O. glaberrima
1.82	RLG	O. glaberrima
1.16	RLG	O. glaberrima
1.59	RLG	O. glaberrima
2.11	RLG	O. glaberrima
0.99	RLG	O. glaberrima
3.24	RLG	O. glaberrima
1.38	RLG	O. glaberrima
1.43	RLG	O. glaberrima
1.07	RLG	O. glaberrima
1.98	RLG	O. glaberrima
1.95	RLG	O. glaberrima
2.79	RLG	O. glaberrima
2.56	RLG	O. glaberrima
2.22	RLG	O. glaberrima
2.76	RLG	O. glaberrima
0.35	RLG	O. glaberrima
2.1	RLG	O. glaberrima
1.27	RLG	O. glaberrima
2.58	RLG	O. glaberrima
1.33	RLG	O. glaberrima
0.85	RLG	O. glaberrima
2.03	RLG	O. glaberrima
2.62	RLG	O. glaberrima
1.21	RLG	O. glaberrima
0.34	RLG	O. glaberrima
2.38	RLG	O. glaberrima
1.8	RLG	O. glaberrima
3.9	RLG	O. glaberrima
1.63	RLG	O. glaberrima
2.04	RLG	O. glaberrima
1.7	RLG	O. glaberrima
1.46	RLG	O. glaberrima
1.46	RLG	O. glaberrima
1.38	RLG	O. glaberrima
1.99	RLG	O. glaberrima
1.53	RLG	O. glaberrima
1.73	RLG	O. glaberrima
1.07	RLG	O. glaberrima
1.43	RLG	O. glaberrima
2.1	RLG	O. glaberrima
1.83	RLG	O. glaberrima
1.73	RLG	O. glaberrima
1.22	RLG	O. glaberrima
1.22	RLG	O. glaberrima
1.98	RLG	O. glaberrima
0.88	RLG	O. glaberrima
1.4	RLG	O. glaberrima
1.69	RLG	O. glaberrima
2.42	RLG	O. glaberrima
1.59	RLG	O. glaberrima
2.36	RLG	O. glaberrima
1.68	RLG	O. glaberrima
0.28	RLG	O. glaberrima
1.3	RLG	O. glaberrima
1.43	RLG	O. glaberrima
1.67	RLG	O. glaberrima
2.33	RLG	O. glaberrima
4.71	RLG	O. glaberrima
1.12	RLG	O. glaberrima
0.49	RLG	O. glaberrima
2.8	RLG	O. glaberrima
0.08	RLG	O. glaberrima
2.11	RLG	O. glaberrima
1.8	RLG	O. glaberrima
0.04	RLG	O. glaberrima
2.45	RLG	O. glaberrima
1.23	RLG	O. glaberrima
3.8	RLG	O. glaberrima
3.16	RLG	O. glaberrima
0.53	RLG	O. glaberrima
0.7	RLG	O. glaberrima
0	RLG	O. glaberrima
0.86	RLG	O. glaberrima
1.48	RLG	O. glaberrima
0.89	RLG	O. glaberrima
1.11	RLG	O. glaberrima
0.56	RLG	O. glaberrima
2.35	RLG	O. glaberrima
0.94	RLG	O. glaberrima
0.81	RLG	O. glaberrima
1.44	RLG	O. glaberrima
0.97	RLG	O. glaberrima
2.2	RLG	O. glaberrima
2.5	RLG	O. glaberrima
2.5	RLG	O. glaberrima
0.85	RLG	O. glaberrima
1.92	RLG	O. glaberrima
1.55	RLG	O. glaberrima
2.18	RLG	O. glaberrima
0.34	RLG	O. glaberrima
0.88	RLG	O. glaberrima
0.87	RLG	O. glaberrima
0.62	RLG	O. glaberrima
0.03	RLG	O. glaberrima
1.16	RLG	O. glaberrima
0.95	RLG	O. glaberrima
2.7	RLG	O. glaberrima
1.1	RLG	O. glaberrima
0.97	RLG	O. glaberrima
1.65	RLG	O. glaberrima
2.35	RLG	O. glaberrima
2.98	RLG	O. glaberrima
2.47	RLG	O. glaberrima
2.91	RLG	O. glaberrima
0.33	RLG	O. glaberrima
0.64	RLG	O. glaberrima
3.75	RLG	O. glaberrima
1.59	RLG	O. glaberrima
2.08	RLG	O. glaberrima
3.03	RLG	O. glaberrima
0.7	RLG	O. glaberrima
1.83	RLG	O. glaberrima
1.58	RLG	O. glaberrima
1.29	RLG	O. glaberrima
1.78	RLG	O. glaberrima
1.8	RLG	O. glaberrima
0.54	RLG	O. glaberrima
1.71	RLG	O. glaberrima
1.81	RLG	O. glaberrima
0.85	RLG	O. glaberrima
0.63	RLG	O. glaberrima
1.81	RLG	O. glaberrima
1.21	RLG	O. glaberrima
0.5	RLG	O. glaberrima
2.11	RLG	O. glaberrima
0.72	RLG	O. glaberrima
2.17	RLG	O. glaberrima
1.12	RLG	O. glaberrima
1.91	RLG	O. glaberrima
1.46	RLG	O. glaberrima
2.09	RLG	O. glaberrima
1.18	RLG	O. glaberrima
2.14	RLG	O. glaberrima
0.84	RLG	O. glaberrima
0.51	RLG	O. glaberrima
2.11	RLG	O. glaberrima
1.78	RLG	O. glaberrima
0.56	RLG	O. glaberrima
1.98	RLG	O. glaberrima
2.24	RLG	O. glaberrima
1.68	RLG	O. glaberrima
3.2	RLG	O. glaberrima
2.09	RLG	O. glaberrima
3.27	RLG	O. glaberrima
0.24	RLG	O. glaberrima
1.72	RLG	O. glaberrima
0.14	RLG	O. glaberrima
1.54	RLG	O. glaberrima
2.03	RLG	O. glaberrima
1.76	RLG	O. glaberrima
